;reference_date;maturity_date;du;rate;theoretical_price;pnl;dv01;volume;open_interest;contract
0;2007-01-02;2007-01-02;0.0;0.0;100000.0;0.020000000004074536;0.0;0.0;0.0;F07
1;2007-01-02;2008-01-02;250.0;0.12310002922394236;89121.34;42.080000000001746;-7.872320022572239;131108.0;1218759.0;F08
2;2007-01-02;2009-01-02;504.0;0.12174391169921384;79471.70999999999;182.58000000000175;-14.169314481550828;73166.0;460490.0;F09
3;2007-01-02;2010-01-04;754.0;0.12171688260891789;70916.31;342.27999999999884;-18.916190977754013;97497.0;410559.0;F10
4;2007-01-02;2011-01-03;1005.0;0.12160001600442172;63276.329999999994;399.70000000000437;-22.49929000913835;0.0;13399.0;F11
5;2007-01-02;2012-01-02;1256.0;0.12143333195798434;56483.649999999994;494.7699999999968;-25.103739268059144;9978.0;121130.0;F12
6;2007-01-02;2013-01-02;1507.0;0.12140000623880876;50399.24000000003;491.4099999999962;-26.876714433128654;0.0;4480.0;F13
7;2007-01-02;2014-01-02;1760.0;0.12130000775662086;44950.69999999998;599.4099999999962;-27.997986667665828;464.0;23665.0;F14
8;2007-01-02;2015-01-02;2013.0;0.12150000241826042;40012.769999999975;644.1999999999971;-28.49985330659183;265.0;25675.0;F15
9;2007-01-02;2016-01-04;2263.0;0.12139998567193189;35739.00000000001;593.4199999999983;-28.619755980918853;0.0;6270.0;F16
10;2007-01-02;2017-01-02;2514.0;0.12130001047586036;31912.84999999999;588.3400000000001;-28.392822860942033;0.0;850.0;F17
11;2007-01-02;2007-02-01;22.0;0.13089950879060597;98931.81999999999;-1.3699999999953434;-0.7637199308155687;3015.0;168751.0;G07
12;2007-01-02;2007-03-01;40.0;0.1295996878500527;98084.25;-1.429999999993015;-1.3782695577829145;360.0;46537.0;H07
13;2007-01-02;2007-04-02;62.0;0.12820022528245167;97075.88;0.41000000000349246;-2.1169778028997825;51504.0;1106415.0;J07
14;2007-01-02;2008-04-01;311.0;0.1224000324512633;86718.43;94.0399999999936;-9.535063472278125;7780.0;189778.0;J08
15;2007-01-02;2009-04-01;565.0;0.12150003024010925;77329.79000000001;242.1299999999901;-15.459500445176673;0.0;17885.0;J09
16;2007-01-02;2010-04-01;815.0;0.12170001244631057;68975.09999999999;392.3899999999994;-19.887156656528532;100.0;7150.0;J10
17;2007-01-02;2011-04-01;1067.0;0.12160001889819694;61514.789999999986;435.75999999999476;-23.22231090702553;0.0;160.0;J11
18;2007-01-02;2007-05-02;82.0;0.12724220532624475;96177.56;-6.7299999999959255;-2.776321954326704;10810.0;6810.0;K07
19;2007-01-02;2007-07-02;124.0;0.12560926316044618;94343.94;8.139999999999418;-4.124273877074302;114422.0;860675.0;N07
