;reference_date;maturity_date;du;rate;theoretical_price;pnl;dv01;volume;open_interest;contract
0;2008-01-02;2008-01-02;0.0;0.0;100000.0;0.00999999999476131;0.0;0.0;0.0;F08
1;2008-01-02;2009-01-02;254.0;0.12030082635911765;89181.3;43.4600000000064;-8.023656387755182;130089.0;1437948.0;F09
2;2008-01-02;2010-01-04;504.0;0.12770908800800496;78633.18;81.47999999999593;-13.945650003675837;109319.0;1111049.0;F10
3;2008-01-02;2011-01-03;755.0;0.12919998941129518;69485.92;76.59999999999127;-18.436240666567755;3175.0;105895.0;F11
4;2008-01-02;2012-01-02;1006.0;0.12944909558356632;61511.020000000004;80.19999999999709;-21.741210636089818;11825.0;446446.0;F12
5;2008-01-02;2013-01-02;1257.0;0.12959998935774975;54451.10000000002;43.19999999999709;-24.044554711683304;1240.0;15544.0;F13
6;2008-01-02;2014-01-02;1510.0;0.1299999817258506;48078.469999999994;63.80000000000291;-25.494625709106913;520.0;55804.0;F14
7;2008-01-02;2015-01-02;1763.0;0.13059998115620952;42369.049999999996;58.28000000000611;-26.21751738814055;340.0;23015.0;F15
8;2008-01-02;2016-01-04;2013.0;0.1305999907625488;37511.35999999999;71.41000000000349;-26.503126986805;0.0;9176.0;F16
9;2008-01-02;2017-01-02;2264.0;0.13034998571463507;33260.459999999985;83.77999999999884;-26.43572722728277;1080.0;62563.0;F17
10;2008-01-02;2018-01-02;2513.0;0.1303500014273109;29467.87000000001;81.93000000000393;-25.99727500671179;0.0;578.0;F18
11;2008-01-02;2022-01-03;3518.0;0.1303500077015991;18077.169999999976;69.32999999999811;-22.326103318988316;0.0;3200.0;F22
12;2008-01-02;2008-02-01;22.0;0.11140058875711545;99082.14999999998;-1.2300000000104774;-0.7782998391630827;3260.0;279130.0;G08
13;2008-01-02;2008-03-03;41.0;0.11155027925795702;98294.08999999998;1.0099999999947613;-1.4387376597660477;10.0;55020.0;H08
14;2008-01-02;2008-04-01;61.0;0.11204978935034804;97461.93;3.889999999999418;-2.12148551561404;68849.0;799399.0;J08
15;2008-01-02;2009-04-01;315.0;0.12294996175956152;86506.65;41.129999999990105;-9.62939732200175;0.0;64646.0;J09
16;2008-01-02;2010-04-01;565.0;0.12839997289879723;76273.64;92.88000000000466;-15.155117940135824;0.0;26150.0;J10
17;2008-01-02;2011-04-01;817.0;0.12919998881611572;67439.37000000001;66.79999999998836;-19.362622026681493;0.0;6370.0;J11
18;2008-01-02;2012-04-02;1069.0;0.12934998127943387;59689.49999999997;99.67999999998574;-22.420566151635285;0.0;2383.0;J12
19;2008-01-02;2008-05-02;82.0;0.11270017687944578;96584.78;8.470000000001164;-2.8245147773995996;39760.0;39760.0;K08
20;2008-01-02;2008-07-01;123.0;0.11429997569780603;94854.62;14.769999999989523;-4.1549034885829315;48476.0;987188.0;N08
21;2008-01-02;2009-07-01;376.0;0.12473334220845222;83913.3;63.16000000000349;-11.13188061254914;8171.0;307474.0;N09
22;2008-01-02;2010-07-01;627.0;0.12910001072874722;73925.91999999998;91.00999999999476;-16.290384513369645;100.0;91058.0;N10
23;2008-01-02;2011-07-01;879.0;0.12924997973314545;65442.990000000005;38.759999999987485;-20.214424904235784;0.0;16135.0;N11
24;2008-01-02;2012-07-02;1131.0;0.1296000216701927;57872.06;42.080000000001746;-22.99356621831248;100.0;3095.0;N12
25;2008-01-02;2008-10-01;189.0;0.11740006919498636;92011.79000000001;22.779999999998836;-6.175840224619606;2935.0;123516.0;V08
26;2008-01-02;2009-10-01;441.0;0.12630002017250308;81209.22;84.69000000000233;-12.617964519231464;950.0;119638.0;V09
27;2008-01-02;2010-10-01;692.0;0.1293500097266067;71602.98;70.27999999999884;-17.410374026207137;0.0;15490.0;V10
28;2008-01-02;2011-10-03;944.0;0.12929998536890053;63412.45999999999;73.43000000000757;-21.034720605464827;0.0;6367.0;V11
29;2008-01-02;2012-10-01;1195.0;0.12974999887988137;56073.07000000002;113.32999999999447;-23.536363960221934;0.0;5188.0;V12
